1031_27_F2_1,25
48963_808_B11_2,21
9708_1372_D1_4,4
26789_280_G10_1,25 0
39946_416_F10_2,23
15792_127_H10_2,25 0
34541_374_C12_1,0
28333_548_G1_2,23
56765_954_E3_2,2
62061_1138_G8_1,23
41477_475_C6_2,0
5466_111_C3_1,2
41981_786_F9_1,23
55338_907_D4_1,13
60492_1103_D5_2,23
51240_781_E7_1,2
686_59_B1_2,16 25
2942_1222_B8_2,23
27999_286_F10_1,23
70212_1476_G5_1,0
2457_17_F2_2,0
77396_1732_G7_8_cr5806228a483f5,23
61823_1148_F4_3,25
69375_1607_A12_2,5 0
1164_30_B1_2,5 2
37389_1130_H2_2,2
63162_1536_C9_3,6
54295_877_F1_5,4
75430_1606_E12_3,25 7
55121_1334_F7_3,0
63323_1123_G11_1,7 0
36645_407_A7_2,0
23519_613_B3_1,23
40242_1612_E4_2,7
40571_386_G2_1,25 0
47694_964_C6_2,7
43284_492_C3_4,7 20 21
37899_603_F1_2,7
14697_172_E7_2,25 0
4374_646_H9_4,25 0
53357_835_E3_1,0
66771_1475_G7_1,22 25
54962_901_B3_2,0
22010_194_D3_1,2
51136_1743_E1_13_cr57fe19e61fab6,14
62453_1303_A11_3,1
35854_563_A5_3,19
58513_1176_B11_3,25 5 0
9567_1035_E6_2,25 0
3575_967_A8_1,5 0
49148_1652_F6_2,25 23 0
44303_1319_F5_1,4 21
62025_1104_F2_4,2
63745_1231_D12_1,23
5142_3_C12_2,25 0
29627_1060_B6_4,25 0
76616_1712_C1_22_cr58049eba09c2d,6
46852_837_F5_3,25 0
60116_1696_G6_2,0
77918_1709_H11_12_cr58048055f3b5e,11
36754_408_D6_1,0
41887_484_G6_3,22
43396_470_D5_1,23
43975_506_A10_2,25 21
41141_485_C10_1,25 0 21
54510_1027_C5_1,25 6
7615_95_H1_1,23
54902_881_E1_1,25 0
50670_704_G3_3,21
6753_9_H2_2,23
19473_234_A2_1,25
53050_1061_A3_1,0
24468_239_F5_2,25
46762_835_D11_1,4
11013_42_B12_2,23
54110_885_A1_2,27
17177_135_D8_1,25 2
48831_740_G4_4,3
30359_1043_C2_2,0
54853_si17_G7_2,25 6
18903_151_G8_2,23
39129_419_A11_1,25 0
31162_1040_F10_1,25 0
827_22_G7_1,3
47658_696_H11_2,25 0
38638_445_B5_5,19 25 21
19907_248_H4_2,5 0
41953_469_E10_1,25
36683_419_H5_2,23 21
55898_1144_A11_2,0
68784_1286_C12_3,0
46524_716_E5_1,0
11922_96_G11_2,0
64564_1174_E5_4,0
400_56_A10_2,12 25 13 21
37781_426_E9_4,12 5 2
18886_151_H10_1,25
10245_931_D10_4,0
55140_886_C10_2,23 0
52348_986_G8_2,23
40353_417_F11_1,25 7 0 21
50695_764_G12_1,23
55069_874_G3_1,0
53182_871_A2_1,2 11
41672_1128_H3_1,0
7569_71_E5_1,23
19880_248_G4_2,25 0
57208_1100_B7_3,2
30571_1715_D1_13_cr57fd06304494c,25 21
67124_1754_G5_8_cr57f3e93c38730,25 0
32036_378_F4_1,25 0
43779_481_F6_2,25 0
29750_1276_F1_1,25 0
6949_9_H9_2,25
4247_57_F10_2,25 0
46290_si29_A9_3,0
42550_1509_A5_6,25 0 21
9076_101_A9_1,25
25829_1030_A3_3,2
29424_si3_E1_4,0
55846_875_B11_2,23
16499_131_G1_1,25
54800_1786_A10_3,25
51769_1042_H9_1,5 0
37569_406_B8_1,23 2
29295_319_C3_2,5 0
65898_1247_B7_3,25 21 0
52062_1509_B11_2,25 4
40918_502_A4_3,25
7247_161_H2_2,14 4
5282_634_F8_2,25 21
53087_880_B12_2,0
45947_896_G9_2,25 0
31608_405_G10_1,25 7
10815_941_G3_2,7
42122_553_F5_2,25
23248_193_G6_1,25 2
47819_1431_G4_1,0
27226_232_G5_2,0
16997_161_D11_2,6
10657_46_H7_1,25 18 4 21
43590_831_C12_3,25
63009_1261_G7_1,0
49594_740_C6_3,3
63136_1286_H3_1,0
12306_1742_B5_8_cr580494eb42b2d,7 0
53558_867_G8_1,25
18116_353_F8_1,25
62226_1104_F4_1,0
30886_1525_B6_1,25
43212_460_A8_1,19
4205_665_G12_2,23
58236_1784_F3_1,11
12066_136_B2_2,19 25 0
35940_1177_G5_1,0
53408_806_F7_2,2
29209_920_B12_2,25 21
36899_1392_A4_2,25 0
74432_1437_F3_5,25
43545_721_G1_2,25
51959_840_B5_2,0
50269_1767_E10_31,3
53502_929_H2_2,23
46917_812_D5_3,23 3
47238_1729_B4_4,23 5
23605_1210_G6_4,5
9637_110_C7_1,25 0
21309_365_F8_1,25 2 21
26452_1664_B6_1,5
34628_366_B6_1,25
36458_836_C10_1,25 21
46833_750_F11_1,25 0 21
21212_146_G7_1,0
27748_1496_A7_3,11 0
36726_426_D11_1,25 0
19404_618_H6_1,25
2632_346_A7_2,25
66819_1368_F3_2,0
57432_1037_F3_2,19
8880_100_D6_2,23
17190_623_C5_3,12
99_611_F12_1,22 4 21
39494_429_A9_1,12 25
15275_165_G6_2,21
46699_766_H1_1,0
40817_896_E3_1,5 0
66538_1244_G10_1,25 20
52687_882_B7_2,25 5 0
37287_633_A4_1,6
31165_1450_D9_1,0
47457_780_F11_1,2 0
52689_915_E6_2,0
52735_1414_G2_2,2
62359_1227_C10_1,26 5 3
60724_1282_E4_3,0
38328_908_C2_1,0
18670_1383_H4_1,25 7 0
8880_101_D6_1,23
31438_330_D6_3,25 1 21
62690_1232_D8_1,23 0
20704_614_E9_3,25 0
39763_552_D3_1,7
59946_1045_D5_1,0
42296_470_B3_1,25 21
20300_222_C7_2,7 0
37362_432_G1_1,0
36950_410_C9_1,12 25
48561_791_E7_1,25
29700_335_C7_2,25
70981_1406_D6_5,2
47193_685_D10_1,25
38167_428_H9_2,25 0
5939_912_D11_2,19 2
28954_303_E1_5,0
75042_1612_D10_2,25
27802_1667_B12_3,0
3357_33_G1_1,0
38464_448_C8_2,25 21
528_20_G6_2,25
12956_102_F3_2,25 5 0
65518_1185_F6_2,4
21353_610_G9_2,0
48904_699_E3_1,16 14
35990_267_D2_1,25 21
51972_1676_B10_1,25
48999_736_A7_1,11
2847_56_C2_1,0
41506_555_A2_2,25
53198_861_C12_1,7
36681_754_A4_2,25
29673_587_G1_1,25
31821_374_B10_2,23 0
17919_173_B11_1,25 0
19687_934_B10_1,4
5474_110_D3_2,1
75664_1751_A7_32,27
37905_431_A6_2,25 0
6366_35_C12_1,23
69053_1471_E12_2,25 7 0
50521_750_B10_2,20
52003_785_G6_2,2
52367_1320_B7_3,19 0
66482_1578_G4_4,0
41993_492_D11_1,25 21
39243_651_D2_1,0
64673_1258_C2_1,16 0
59299_1301_E10_1,23
42944_530_D4_1,25 2
36538_419_B5_2,22
31406_833_C11_6,25 7
64807_1186_A4_3,21
9329_921_A3_1,6
72803_1350_D9_1,6
73747_1556_G4_2,25
58979_995_G5_2,0
21376_146_F8_2,14
18587_924_H6_1,21
11729_1034_D5_2,4
31852_860_E1_2,22 0
54522_1116_F1_2,22
38975_448_G8_1,0
9040_1395_E10_2,7
18884_353_F11_3,6
23057_221_D10_1,19 25
54320_856_G4_1,7 0
15323_126_H4_1,25 3
29901_364_D5_2,23 0
16446_610_H4_2,25
4212_659_C5_1,5 0
28409_507_A9_2,5 0
24177_548_E9_2,13
37583_1396_F12_9,19
48479_716_B6_5,23 2
15350_924_E2_1,6
71732_1357_F12_2,5 0
35111_624_G12_2,5 0
61744_1413_D6_1,7 2
4926_6_H11_2,25
41101_474_B9_1,23
6769_1779_C4_2,0
37483_408_A12_1,5 0
52535_1028_F12_4,0
37663_433_A2_3,25 0
65061_1558_C3_2,25
61437_1722_H2_2_cr57f4982d763fb,7
59897_1218_E9_1,0
62214_1148_B6_2,7
43578_474_A12_3,12
35344_377_C2_2,0
10702_47_A11_2,25 2
58707_si26_A4_3,0
3634_80_F5_1,23 0
71102_1788_D2_30_cr596dfa2c83f93,23 5
2982_29_E4_1,25 0
31410_372_G5_2,25 21
35365_si30_A3_4,0
51349_795_H7_2,0
63945_1152_A2_3,1
65332_1454_C9_3,7
62556_1540_D1_9,25 5
28379_257_C5_1,25 0
55277_1638_B1_2,7
37820_449_F12_1,25 1 0
67181_1754_D3_31,5
36512_603_D1_3,25 0 21
51575_820_D1_2,25
52062_1055_D4_1,25 4
34631_428_A6_1,12 25 0
612_55_F7_2,23
724_39_C1_1,6 5
63965_1264_A10_1,0
74045_1521_H11_2,0
34963_701_H2_2,19
6753_9_H2_1,23
60074_1176_A10_3,22 0
1868_93_C5_1,7 21
10272_923_G10_2,25 3
24638_955_E1_3,25
41117_479_G12_2,2
66819_1368_F3_1,0
40033_1500_F5_5,0 21
12299_104_A4_2,25 0
48956_761_G8_2,7 0
5167_956_D1_1,0
29308_326_A12_1,25 0 21
40493_411_E10_1,18
27425_220_D9_2,14
24554_1320_E5_4,11 0
16420_353_H6_1,25 21
31178_893_H11_2,25 0 21
22366_627_D6_2,25
39404_425_C12_1,25 21
46654_1413_D2_1,0
46651_1006_G1_2,25 1
14484_201_B6_1,0
12483_636_G4_1,25
46588_616_F2_2,25 11
41681_469_H9_1,25
64157_1193_B7_1,0
36925_1652_B4_2,7
41216_557_H8_1,0
443_659_E8_1,25 21
34997_748_E1_1,25 0
3808_624_F5_1,0
45383_579_A12_1,19 25 0
34949_941_B6_1,25
44492_519_A3_1,2
35393_1423_E12_2,25 2
77416_1617_A3_2,23
26893_1219_D10_1,22 0
14891_620_A2_1,5 0
7097_45_D3_1,25 21
54468_912_C6_1,25
58768_1345_G6_2,19
28910_275_D10_1,25 21
18192_151_A6_1,22 2
4145_113_D8_2,25 21
74213_1544_F8_4,21
75255_1784_D8_1,0
9163_45_H1_1,25 4
2572_642_F1_7,25 7 21
56070_957_H9_1,23
8959_159_H6_2,4
45278_575_G1_3,0
13705_1608_D2_1,6 2
71026_1761_C6_1,7
988_111_F9_2,25
28977_319_C2_2,25 0 21
13705_1608_D2_2,6 2
35050_378_A9_2,25 2
35061_374_B2_1,4
45288_698_A1_2,25 21
46063_1179_D5_3,2
41443_830_B3_2,25
62396_1104_E11_2,25
46057_1028_H8_1,25
3585_si16_E1_3,0
74996_1638_C2_2,5
23373_194_B10_1,23
39961_461_C8_1,25
58929_1366_B7_1,23
62245_1106_G5_5,0
3347_77_H1_2,25
56705_1041_F8_2,21
22015_189_D4_1,25
17194_620_F5_2,25 13
63323_1123_G11_6,7 0
69774_1312_C12_1,20
42976_765_C5_3,2
42636_473_F3_2,19 25 0 21
41501_488_H2_2,25 0
9882_921_A8_1,3
54338_877_B6_4,25 3
19711_222_H1_1,25
47047_725_B8_1,4
23626_1158_D10_3,22 19 0
31123_587_E9_2,0
1083_54_B10_1,13 0
72810_1350_H8_5,7
34555_383_F2_1,0
35639_1128_C2_11,11
8765_46_H3_1,25
15022_126_G8_1,25 0
56919_1041_A4_1,23
50928_823_H6_1,23 4
28922_602_A10_2,5
3323_22_H10_2,25 23
23310_400_F12_1,25 21
31052_si26_D3_16,0
1586_51_G11_1,22 2
34563_376_G4_2,25
47325_643_E4_3,12 25 21
46443_579_D10_2,25 2
19560_198_E12_1,11 1
50928_823_H6_2,23 4
31976_326_D9_1,7 2
3812_630_D5_2,0
53549_986_E7_1,0
34745_397_G8_3,16 0
70799_1347_G10_2,22
23151_268_F5_2,2
37015_666_E8_1,7 0
7499_46_A10_1,25
42677_547_G12_2,25
42289_470_E4_1,0 21
67970_1376_D5_3,12
993_15_F12_2,25 0 21
58147_1192_A4_1,2
51653_766_D3_2,25 6
55414_1475_A4_2,19
45882_1004_H6_3,25
66431_1304_C11_4,25 21
356_665_F5_2,12 25 21
52022_778_H7_2,0
58631_1009_F4_11,23
36514_1586_F11_2,25 7 2
9026_47_C4_2,6
48032_1300_C9_2,5
53157_871_D2_2,0
23689_217_D10_2,0
3239_6_B11_2,25
62062_1127_H5_1,0
8763_101_A3_1,6 9 10
11948_1161_C12_2,25 21
54913_927_F9_1,2
7049_76_A6_1,25 0
11772_50_C6_1,0
74361_1436_G2_5,23 0
17905_150_E9_1,2
64795_1174_D5_1,25
61171_1242_D8_3,13
41153_581_E1_2,25 21
55394_873_F8_1,0
60282_1405_C3_1,25 0
71127_1357_B4_1,0
76561_1676_B2_2,25
56069_936_H7_1,0
21504_247_A12_1,0
1672_34_A3_2,21
27085_290_B6_2,25 0
45445_1177_G4_2,0
51120_827_A12_1,25
45946_1101_G3_1,25 0
74961_1658_G7_10,21
6123_80_C7_2,25 0
4061_92_F9_2,25 7
4858_54_B4_2,0
47872_1511_C7_1,22
47240_829_G5_2,2
49382_829_C6_1,25
16908_131_F9_1,0
44123_532_B9_2,5 0
41274_488_C12_2,3
40779_1502_E7_2,23 0
18365_932_F5_5,7
36081_397_C11_1,5
6128_si18_F12_6,0
46805_1466_A3_3,23
8903_82_A6_1,25 18 0
49531_725_G11_3,25 21
6471_41_G7_2,12 25 21
48461_719_G5_4,4
43811_567_C12_2,12 18
11338_108_D11_2,25 14
35740_396_B8_1,25 0
28847_273_E3_1,1
44158_584_H3_2,2
61387_1080_D8_1,19 0
37261_626_C4_2,3
39616_421_G11_4,5 0
44186_516_C8_3,25 21
36886_410_D2_2,0
39791_467_F12_3,23 0
21626_191_C6_2,23
1935_36_D4_2,23
30542_323_E3_5,25 5 0
39441_517_E8_1,5 0
49857_1208_C1_1,25
30233_329_H4_2,19 25 7 0
62949_1515_H3_1,25
46410_1055_F7_3,12 3
50816_837_A9_6,25 0
36024_406_D10_2,23 0
56786_919_B9_2,0
3154_93_G6_2,25
50862_si22_D3_32,0
18434_150_A1_2,25 0
11420_52_E5_1,14 5
66503_1440_C3_4,21
20965_1772_B2_6,25 18 4
19357_1721_E5_3_cr57eab8a21d48d,4
38562_449_B8_1,25 14
37002_432_E8_2,25 0 21
14137_175_C5_2,0
67496_1419_G7_3,22 7
48629_727_E9_3,12 0
53945_1201_G1_2,7 2
31713_371_A11_2,25 2
70691_1394_E10_3,19 2
68307_1332_B1_2,25
45472_631_E9_1,23
41231_si17_C12_2,25
59486_1076_G11_3,5 2
75515_1616_B12_1,0 21
869_11_G11_1,25 0
30324_566_A9_1,0
19484_177_H1_2,25 21
73533_1350_F2_1,21
51452_987_F10_1,12 21
19765_242_D7_1,25 2 0
23447_216_C4_1,4
58416_993_F8_1,0
24069_264_C6_2,25 21
12892_1783_A5_2,21
77882_1711_C2_6,0
61066_1307_E10_5,22 25 21
42800_473_B7_1,2
62391_1392_H9_1,0
51253_1773_F9_2,25 6
51074_816_E8_1,23 21
56902_955_D10_3,25 0
50485_866_D4_2,2
29912_si37_A11_1,0
58772_1533_D9_3,21
1912_1134_E4_2,23 0
37526_441_C3_1,25
425_345_F6_4,23
52059_785_A5_2,0
57203_1029_B10_5,25 21
64466_1244_C2_15,25
54719_878_C11_2,21
8701_43_D10_2,25 0
53969_833_C5_1,25 11
67561_1270_D5_3,25 19 0
28631_497_F7_2,16 18
108_614_G12_2,21
48810_775_E7_1,25
67842_1250_B3_2,0
5506_3_D1_2,25 2
2321_34_B8_1,25
61383_1520_B11_1,23 2
15269_125_C7_1,22 25 13 21
54597_863_G8_1,0
56359_917_D2_1,25
31274_405_F7_3,23 0
32108_389_A2_2,25
7133_1525_F2_1,1 0
22144_285_G3_1,25 7 4
73648_1668_H6_3,25
14899_123_C4_1,6 21
1709_209_C7_1,21
36475_453_B9_3,21
74117_1493_E7_2,2
21177_178_B11_1,25 0
50510_979_E10_1,25 2
13753_107_B2_2,25
4122_159_A2_1,0
47850_1251_A4_2,25 18
42421_475_E8_1,25 21
9110_923_B2_2,25 0
36030_380_F9_1,25
51857_775_A12_1,4
30351_295_G10_2,19
44502_si13_G6_2,2
26609_604_C5_1,1 2
36299_1527_F11_9,25
14721_1596_G4_1,23
55889_895_A10_2,0
49880_732_C8_2,25 21
37543_428_C2_1,25
38320_590_C12_2,4
46766_699_C12_1,25 0
4506_646_F12_2,0
55399_1251_D1_1,0
22065_666_H8_1,0
10209_923_A10_2,25 0
39880_1038_A8_2,25 0
70601_1589_B8_1,0
31784_321_C8_1,11
50244_749_G10_2,22 23
20324_190_F11_2,2
28543_546_G8_2,25 11 0
21012_188_H1_1,25 21
35826_596_C7_1,25 0
53645_905_C7_1,0
12185_613_D7_2,0
22010_194_D3_2,2
50193_964_C9_1,0
17030_621_C5_1,23 5
36981_1746_G5_13_cr5804b3109750d,25 3
9104_1432_D1_2,25 23
24742_241_D9_2,25 0
2025_59_A6_2,6
36748_440_G6_1,25 4
14742_159_A9_2,7
31249_596_F7_1,25
18790_154_C1_1,11
43891_977_B5_2,0
55411_898_G5_1,1 0
36995_432_F8_4,0
5469_73_H8_2,2
9142_82_C8_1,25 7
57384_1373_F4_1,25 5
68764_1361_H9_2,2 0
36949_570_B5_2,12 25
50327_752_G7_2,16
47619_1372_F11_4,2 0
23034_365_H8_1,19 11
73949_1434_C8_2,25
15322_165_E12_2,7 0
52291_863_E1_2,0
6688_112_C2_1,0
42378_472_E2_2,2
60452_1103_A2_1,2
35019_376_D6_2,2
52643_826_C12_5,23 0
63217_1232_F7_1,0
52829_823_B12_2,16 14
36582_430_C11_3,12 0
37011_418_E7_1,6
41219_493_E9_2,25 21
11046_52_C3_1,7
11790_90_G5_2,25 0
5466_159_C3_1,2
32841_924_G9_1,25
48895_1070_E6_2,4 21
29330_1747_E2_4_cr58062ec6131fa,26 5
51825_915_H1_1,4
21184_146_H1_2,25 21
58136_976_H2_2,0
62659_1192_D12_3,23
11740_90_G3_1,12 21
62949_1714_D5_1,25
41654_1399_E1_2,14
55406_909_F5_1,0
50342_753_A10_1,1
15413_948_G10_2,1
11568_610_A11_2,25
62110_1500_H8_5,7 4
26545_241_D12_2,25 0
7053_73_F12_2,0
49037_800_C2_1,25 18
42337_476_D3_2,25 21
37738_783_B10_1,4 0
64382_1271_F7_2,16 14 0
50975_876_A8_1,4
54354_877_D7_1,1 2
436_50_F6_1,25
62870_1265_A3_5,2
44227_si31_G10_7,23
28731_281_A10_2,25
46313_599_A8_1,25 2
39311_506_E6_2,25
49527_1693_E1_1,23
76369_1538_H3_1,2
18692_932_D7_2,0
31530_329_G3_2,5 0
53524_844_A7_4,23
17639_168_E5_1,25
24154_181_H10_2,23
21191_189_A8_2,19 21
2885_77_A7_2,25 0
49488_790_B8_3,7
61916_1159_E4_1,25
58252_1149_A3_2,5
15168_970_D3_3,25 7
53786_833_E11_2,0
53927_965_A5_1,0
3245_1034_G7_5,22 0 21
36990_1449_B8_1,25 0
3272_58_A6_2,25 21
65898_1244_B7_6,25 21 0
30342_297_A11_1,25 0
42456_494_C4_2,21
30586_405_B8_1,3
7608_1408_E1_5,7
8055_46_D12_2,21
49707_1680_F11_2,12 25
51036_736_H10_1,25
59046_1060_D9_2,25 0
34609_433_A5_4,6 3
73690_1786_H5_2,7
49926_1396_F2_2,13
2773_651_E12_6,23
31321_737_D12_2,22 0
53746_1549_F1_6,7 0
70499_1647_B4_31,5
48956_757_G8_1,7 0
5933_59_B9_2,22 21
55032_898_H1_1,7
1379_60_H1_1,0
26321_279_B10_1,0
53359_984_B6_2,25 7
23447_216_C4_2,4
31604_1392_F4_2,25
64397_1156_A9_3,19
52213_778_B11_3,2
54022_869_D4_2,25 13
40624_1492_G11_1,0
26070_1293_G2_2,0
6028_34_C7_1,12 13
31392_319_H10_2,22 25 21
24371_261_C10_1,0
64925_1154_G3_2,25
37890_1027_D12_5,3
7286_1046_F7_3,7
48722_1208_A4_2,0
20347_185_B11_2,23
41056_si28_C11_18,2
29033_326_C5_2,0
11577_613_E1_2,0
28927_319_B5_1,25 21
4066_1656_A2_1,22 7
44163_866_D2_2,2
382_13_C7_1,0
47483_766_G12_2,25 0
8333_9_F12_2,23
26578_277_B7_1,25 0
75506_1586_D3_2,25
30799_405_D8_2,21
2831_77_B6_1,2
44785_1526_G3_1,7
67560_1652_E11_2,1 2 0
18038_116_H8_1,25
9435_1026_C1_2,23
8094_629_E7_4,25 0
28387_1500_F9_3,0
67765_1369_G8_2,7 5 0
35531_396_B9_1,0
68802_1285_B12_5,0
39304_1296_A3_3,2
64220_1191_G3_1,13
37544_553_A5_1,25
39837_623_G12_2,0
55161_873_G4_2,6
43766_1027_H7_8,25 0
2350_28_C8_2,25 7
15138_126_G11_2,23
7286_1046_F7_1,7
56090_1144_B2_4,21
37988_422_G2_1,4
48470_810_D10_2,5
61116_1082_B11_2,25 0
71459_1469_E11_2,25 6 21
24657_1717_H4_22_cr57f50bafc4edb,21
1403_39_C5_1,0
42043_537_A8_2,25
51757_1002_E3_2,25
51024_882_F3_2,2
837_22_H7_1,25
47929_1609_D4_2,19
28747_508_F4_1,6 9 10
7164_22_F4_2,25
47221_788_D10_2,25
38186_426_H6_2,2
67493_1397_C4_4,23 3
3368_36_F9_2,25 6
12416_638_D4_3,25 0 21
38638_448_B5_1,19 25 21
53558_984_F8_1,25
65676_1519_C8_1,22 2
53415_882_C4_1,16 25
17068_135_H5_1,23
11191_51_D6_1,7
75812_1660_A7_3,13 21
40154_539_H11_3,25 0 21
77538_1757_F5_4,6 2 0
52996_885_C7_2,23
38531_443_D8_2,25 0
55368_1609_E3_1,16
19539_154_G8_2,25 7
36074_595_B6_1,7 0
52032_783_A6_2,25 0
45174_727_H1_1,0
37697_436_E9_7,2
67492_1413_H10_3,0
69593_1339_D11_4,21
40510_552_F5_1,25
39900_473_C2_1,7
7246_7_C11_1,7 2
16610_si32_F10_4,0
36421_419_E7_2,25 0
57861_1015_C9_6,12 22 21
8620_1253_A12_2,23
53790_832_A8_1,0
48064_798_F1_1,5 0
56896_968_D7_5,0
25766_si17_B3_2,25
10225_921_C10_1,6 7
53128_831_C2_1,25 0
43383_510_B6_3,25 21
22886_394_H6_2,0 21
17498_932_C5_2,23 0
17896_353_H11_2,25
40092_419_G10_1,25 7 21
3267_32_F5_1,25 21
34618_642_E11_1,12
58379_1039_E5_3,0
61920_1747_C10_27_cr58063845da0fd,2
42547_603_B10_1,2
57676_1208_A12_1,22 26 0
11922_95_G11_1,0
65720_1375_G7_1,0
68923_1360_C3_3,7 21
4386_646_D11_2,25
44154_562_G2_2,25 2
39020_411_F4_1,25
9941_931_G8_4,0
70247_1553_C4_2,25 0
52400_785_H2_1,3
3845_628_B4_1,25
38328_894_F1_2,0
28806_572_B5_1,25 0
43020_474_B3_3,0
45423_581_D9_2,25
30518_911_G11_4,0
29165_270_E8_2,25 5 0
69295_1367_G1_2,7 0
56727_985_G10_4,25 0
22031_285_A4_1,2
50154_1332_B4_1,4
20413_218_H1_2,4 21
58784_1159_C4_4,25 3
53901_986_D11_2,25 0
73086_1772_D3_6,0
32045_777_A4_2,25 14
1063_13_D1_1,4
2058_667_C12_1,25
62110_1505_H8_1,7 4
39716_454_F8_2,25
37560_430_H1_1,25 0
32092_378_B4_2,13 7 0
1154_169_D1_2,0
43181_494_G5_1,1 2
37404_846_F9_2,21
23887_1042_E3_2,25 21
20225_190_A9_1,4
48931_864_C3_3,25 7
47276_884_H7_1,0
52804_1437_A1_2,6 0
35866_381_F10_1,7
36231_771_F2_1,25 23
74011_1558_E5_1,5 0
7728_174_A4_3,25 9 10
58911_1500_F2_1,7 0
42531_491_G2_2,25
70326_1519_A2_1,0
3819_117_B5_2,19 0
67903_1263_A12_3,14 2
77164_1632_D2_7_cr577f60ee2ab70,4
38497_455_F2_1,25 0 21
55466_873_G5_4,25
49600_918_D9_2,2
57815_1045_E7_3,0
41062_480_C9_6,0
55460_1334_D8_2,23 0
54900_874_D1_2,4
35686_392_F6_1,0
55032_908_C3_3,7
61447_1080_A3_1,7 2
31778_571_C7_1,23 0
834_24_G4_2,25 18
1907_32_F8_1,5
8723_41_E10_1,3
56299_966_E9_2,0
26273_602_H6_2,25 21
36881_847_G5_6,25 6
77979_1693_H8_1,3
13801_105_B5_2,0
59378_995_C6_2,0
35000_371_B4_3,25 1
17167_133_C12_2,25
36237_392_B4_1,25 18
42199_467_A3_2,7 0
11109_1219_D6_4,12 0 21
2982_30_E4_2,25 0
24550_195_F8_2,23
29725_274_D12_1,14 0
20880_284_C3_3,0
18994_1660_C7_4,1 21
58267_1518_H6_1,25 0
42388_847_G6_1,0
6371_68_D5_2,0
58847_1017_F8_3,5 0
69513_1362_B10_1,2
40433_754_H4_1,18
1882_25_F7_2,25 2
35574_si14_E1_1,25
50118_899_B8_1,25
4345_30_D12_2,0
31976_323_D9_2,7 2
4691_92_B10_1,2
12128_352_D5_1,25 0
25192_708_G8_2,6
41997_461_H9_1,25
24174_214_D2_3,25 0
53331_819_F1_1,25 21
27420_230_C8_2,0
58381_983_F11_1,7 0
4422_670_F11_1,25
24068_226_A3_1,25 18 21
19313_614_D5_2,25 0
16358_947_G12_1,21
26293_226_E11_2,0
31734_374_H10_2,0
6879_1784_B10_3,21
23321_193_A9_2,19 25
4938_73_C7_1,0
17268_1286_D1_1,5
35046_371_C1_2,25
44556_506_B11_3,23
39481_490_C1_1,23
50537_694_H6_2,0
20444_285_A3_1,0
30867_382_A6_1,21
64047_1251_B8_1,7
24154_181_H10_1,23
49837_722_A8_2,2
4293_659_E2_2,25 1
43083_1587_A6_4,25
1297_18_B2_1,23
4192_34_A12_2,23
30091_274_F12_2,25 0
26598_si20_H10_2,4
34569_1216_F6_5,25 21
34263_923_G4_4,25 0
59577_1218_A6_3,21
16315_943_A7_1,0
57661_1210_C8_3,25
16818_199_H2_1,2
42800_468_B7_2,2
38585_464_E3_1,19
46412_701_F6_2,25
22925_191_E1_1,25
37463_521_G1_2,23 0
70310_1723_C10_31,25 0
34126_924_C12_1,0
39314_1145_A4_2,0
48183_800_A11_1,25 4 3
43365_467_D4_1,25
48071_751_C7_1,7 0
26598_212_C4_1,4
62820_1272_C12_1,25 2
53415_831_C4_2,16 25
38710_1240_C5_3,0
52923_926_A6_2,7
17434_1293_H3_3,20
59439_1505_C2_1,4
6057_33_G2_2,5 0
66861_1376_C7_2,23 1
35754_396_A7_1,25
68284_1285_E3_4,25 21
10134_49_D8_2,23
10817_108_F5_1,6
54936_859_C8_4,16 14
48583_1331_F4_1,25 13
5427_639_D9_5,0
11993_94_C9_2,0
59511_1082_G1_1,4 0
49367_767_D9_4,19 21
15884_127_G7_2,7 2
46638_882_F8_2,25 2
16685_635_H2_4,25 14 2
50320_807_H11_2,0
47673_638_C10_2,23
76375_1540_G6_3,21
74336_1478_B8_4,4
39689_451_E12_2,23 0
17340_138_D12_2,1
52726_1757_C7_4,25 23 2
29666_369_G12_1,25 11 2
35146_373_H10_2,25 21
5967_92_D5_1,2
47328_643_D4_1,0
61593_1102_H2_1,0
47074_631_C11_1,23
44289_606_B11_2,25
60508_1450_C6_3,25 3
59605_1100_E9_1,0
44991_562_H6_1,0
62391_1392_H9_2,0
57305_972_C12_1,5 0
18011_143_F5_2,0
51837_1028_D5_1,16 1 0
60384_1018_B12_1,0
34963_769_B3_1,19
19302_611_G4_2,21
62195_1148_A3_1,2
63583_1401_C10_1,6
44869_1050_F10_1,25 0
41551_1076_E3_2,12 22 25
35240_569_H11_3,21
4230_659_A4_2,2
17757_140_F12_2,4
50182_783_C11_4,0
61799_1138_A6_4,16
63802_1192_E1_2,25
23696_236_C12_2,25 0 21
18811_968_A11_1,25
58492_1061_B9_2,7
38314_416_G7_3,25
44451_581_A6_1,0
35160_390_F6_2,25 2
24264_217_D11_2,21
37773_422_H5_2,25 21
41725_si23_H10_2,4
54181_871_F11_1,25 6
17450_641_E8_5,25
32138_415_D1_1,25 21
28484_249_A10_2,25 2
59098_1020_E11_2,3
3876_32_D2_1,0
38490_436_G12_1,25 14
48105_800_G9_1,23
41597_1788_A2_33,13
12827_99_G9_2,0
755_53_D8_2,25 21
18864_149_F8_1,3 0
51261_987_E12_2,25 6 2 3
29000_320_E9_1,5 0
